id,name,province,province_code,postcode_area,type,map_reference,latitude,longitude,census_division,area_code,time_zone
11165,Monastery,Nova Scotia,NS,B0H,Unincorporated area,011F12,45.60792,-61.61267,Antigonish,902,America/Halifax
11166,Monks Head,Nova Scotia,NS,B2G,Unincorporated area,011F12,45.64901,-61.83781,Antigonish,902,America/Halifax
11167,Montague Gold Mines,Nova Scotia,NS,B2R,Unincorporated area,011D12,44.71844,-63.51371,Halifax,902,America/Halifax
11168,Montavista,Nova Scotia,NS,B2T,Unincorporated area,011D13,44.95610,-63.59080,Hants,902,America/Halifax
11169,Montrose,Nova Scotia,NS,B0M,Unincorporated area,011E05,45.42389,-63.70108,Colchester,902,America/Halifax
11170,Moodys Corner,Nova Scotia,NS,B0W,Unincorporated area,021A04,44.15043,-65.93594,Digby,902,America/Halifax
11171,Moose Brook,Nova Scotia,NS,B0N,Unincorporated area,011E05,45.27903,-63.84027,Hants,902,America/Halifax
11172,Moose Harbour,Nova Scotia,NS,B0T,Unincorporated area,021A02,44.01629,-64.66739,Queens,902,America/Halifax
11173,Moosehead,Nova Scotia,NS,B0J,Unincorporated area,011D16,44.94176,-62.26627,Halifax,902,America/Halifax
11174,Moosehead Island,Nova Scotia,NS,B0T,Unincorporated area,021A03,44.13354,-65.40102,Shelburne,902,America/Halifax
11175,Moose Hill,Nova Scotia,NS,B0J,Unincorporated area,021A02,44.07601,-64.73773,Queens,902,America/Halifax
11176,Moose Lake,Nova Scotia,NS,B0C,Unincorporated area,011K10,46.52330,-60.61546,Victoria,902,America/Halifax
11177,Moose Lake,Nova Scotia,NS,B0K,Unincorporated area,011E11,45.50675,-63.38677,Colchester,902,America/Halifax
11178,Mooseland,Nova Scotia,NS,B0J,Unincorporated area,011D15,44.94635,-62.79590,Halifax,902,America/Halifax
11179,Moose Point,Nova Scotia,NS,B0H,Unincorporated area,011F06,45.40473,-61.44379,Guysborough,902,America/Halifax
11180,Moose River,Nova Scotia,NS,B0M,Unincorporated area,021H08,45.41782,-64.17659,Cumberland,902,America/Halifax
11181,Moose River,Nova Scotia,NS,B2H,Unincorporated area,011E08,45.48096,-62.36784,Pictou,902,America/Halifax
11182,Moose River Gold Mines,Nova Scotia,NS,B0N,Unincorporated area,011D15,44.98483,-62.94207,Halifax,902,America/Halifax
11183,Morar,Nova Scotia,NS,B2G,Unincorporated area,011F13,45.85097,-61.98521,Antigonish,902,America/Halifax
11184,Morden,Nova Scotia,NS,B0P,Unincorporated area,021H02,45.10315,-64.94440,Kings,902,America/Halifax
11185,Morganville,Nova Scotia,NS,B0S,Unincorporated area,021A12,44.51498,-65.60011,Digby,902,America/Halifax
11186,Morien,Nova Scotia,NS,B1B,Unincorporated area,011J04,46.12898,-59.89112,Cape Breton,902,America/Glace_Bay
11187,Morien Hill,Nova Scotia,NS,B1A,Unincorporated area,011J04,46.18123,-59.96323,Cape Breton,902,America/Glace_Bay
11188,Morien Junction,Nova Scotia,NS,B1B,Unincorporated area,011J04,46.12949,-59.92107,Cape Breton,902,America/Glace_Bay
11189,Morris Island,Nova Scotia,NS,B0W,Unincorporated area,020P13,43.76041,-65.90271,Yarmouth,902,America/Halifax
11190,Morrison Road,Nova Scotia,NS,B1K,Unincorporated area,011K01,46.09166,-60.02935,Cape Breton,902,America/Glace_Bay
11191,Morristown,Nova Scotia,NS,B0P,Unincorporated area,021A15,44.98547,-64.76750,Kings,902,America/Halifax
11192,Morristown,Nova Scotia,NS,B2G,Unincorporated area,011F12,45.74730,-61.90808,Antigonish,902,America/Halifax
11193,Moschelle,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.75333,-65.46657,Annapolis,902,America/Halifax
11194,Moser River,Nova Scotia,NS,B0J,Unincorporated area,011D16,44.96974,-62.25651,Halifax,902,America/Halifax
11195,Moshers Corner,Nova Scotia,NS,B0S,Unincorporated area,021H03,45.00327,-65.11783,Annapolis,902,America/Halifax
11196,Moshers Island,Nova Scotia,NS,B0R,Unincorporated area,021A01,44.23974,-64.34481,Lunenburg,902,America/Halifax
11197,Mosherville,Nova Scotia,NS,B0N,Unincorporated area,011E04,45.07359,-63.95518,Hants,902,America/Halifax
11198,Mossman Corner,Nova Scotia,NS,B0J,Unincorporated area,021A07,44.44248,-64.57758,Lunenburg,902,America/Halifax
11199,Mountain Front,Nova Scotia,NS,B0P,Unincorporated area,021H02,45.15336,-64.59236,Kings,902,America/Halifax
11200,Mountain Road,Nova Scotia,NS,B0K,Unincorporated area,011E11,45.70340,-63.10749,Pictou,902,America/Halifax
11201,Mount Auburn,Nova Scotia,NS,B0E,Unincorporated area,011F15,45.76561,-60.69624,Richmond,902,America/Halifax
11202,Mount Denson,Nova Scotia,NS,B0P,Unincorporated area,021H01,45.04635,-64.15908,Hants,902,America/Halifax
11203,Mount Hanley,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.96620,-65.17411,Annapolis,902,America/Halifax
11204,Mount Merrit,Nova Scotia,NS,B0T,Unincorporated area,021A06,44.44270,-65.10086,Queens,902,America/Halifax
11205,Mount Pleasant,Nova Scotia,NS,B0E,Unincorporated area,011K03,46.23566,-61.12198,Inverness,902,America/Halifax
11206,Mount Pleasant,Nova Scotia,NS,B0M,Unincorporated area,011E13,45.78768,-63.84795,Cumberland,902,America/Halifax
11207,Mount Pleasant,Nova Scotia,NS,B0R,Unincorporated area,021A08,44.27391,-64.43000,Lunenburg,902,America/Halifax
11208,Mount Pleasant,Nova Scotia,NS,B0T,Unincorporated area,021A02,44.03532,-64.70357,Queens,902,America/Halifax
11209,Mount Pleasant,Nova Scotia,NS,B0V,Unincorporated area,021A12,44.64279,-65.79049,Digby,902,America/Halifax
11210,Mount Rose,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.92111,-65.24750,Annapolis,902,America/Halifax
11211,Mount Thom,Nova Scotia,NS,B0K,Unincorporated area,011E10,45.52729,-62.96599,Pictou,902,America/Halifax
11212,Mount Uniacke,Nova Scotia,NS,B0N,Unincorporated area,011D13,44.89200,-63.82927,Hants,902,America/Halifax
11213,Mount Uniacke Gold District,Nova Scotia,NS,B0N,Unincorporated area,011D13,44.92795,-63.80213,Hants,902,America/Halifax
11214,Mountville,Nova Scotia,NS,B2H,Unincorporated area,011E10,45.53985,-62.62530,Pictou,902,America/Halifax
11215,Mount William,Nova Scotia,NS,B2H,Unincorporated area,011E10,45.59208,-62.71188,Pictou,902,America/Halifax
11216,Mount Young,Nova Scotia,NS,B0E,Unincorporated area,011K03,46.12492,-61.26836,Inverness,902,America/Halifax
11217,Mulgrave,Nova Scotia,NS,B0E,Town,011F11,45.61216,-61.39173,Guysborough,902,America/Halifax
11218,Mulgrave Park,Nova Scotia,NS,B3K,Unincorporated area,011D12,44.66852,-63.60090,Halifax,902,America/Halifax
11219,Mull River,Nova Scotia,NS,B0E,Unincorporated area,011K03,46.01417,-61.33589,Inverness,902,America/Halifax
11220,Murchyville,Nova Scotia,NS,B0N,Unincorporated area,011D14,44.99434,-63.13359,Halifax,902,America/Halifax
11221,Murphy Cove,Nova Scotia,NS,B0J,Unincorporated area,011D15,44.78714,-62.76061,Halifax,902,America/Halifax
11222,Murphy Lake,Nova Scotia,NS,B4N,Unincorporated area,021A15,44.90289,-64.53382,Kings,902,America/Halifax
11223,Murray,Nova Scotia,NS,B0C,Unincorporated area,011K07,46.30594,-60.61645,Victoria,902,America/Halifax
11224,Murray Siding,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.36569,-63.20680,Colchester,902,America/Halifax
11225,Murrays Siding,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.36999,-63.21452,Colchester,902,America/Halifax
11226,Mushaboom,Nova Scotia,NS,B0J,Unincorporated area,011D15,44.85166,-62.53580,Halifax,902,America/Halifax
11227,Musquodoboit Harbour,Nova Scotia,NS,B0J,Unincorporated area,011D14,44.78725,-63.14810,Halifax,902,America/Halifax
11228,Myers Point,Nova Scotia,NS,B0J,Unincorporated area,011D14,44.76654,-63.04501,Halifax,902,America/Halifax
11229,Nappan,Nova Scotia,NS,B0L,Unincorporated area,021H16,45.76925,-64.23972,Cumberland,902,America/Halifax
11230,Naugle,Nova Scotia,NS,B2Z,Unincorporated area,011D11,44.66299,-63.37716,Halifax,902,America/Halifax
11231,Nauglers Settlement,Nova Scotia,NS,B0J,Unincorporated area,011D16,44.98220,-62.25499,Halifax,902,America/Halifax
11232,Necum Teuch,Nova Scotia,NS,B0J,Unincorporated area,011D16,44.96086,-62.22427,Halifax,902,America/Halifax
11233,Neils Harbour,Nova Scotia,NS,B0C,Unincorporated area,011K16,46.80859,-60.32280,Victoria,902,America/Halifax
11234,Nevada Valley,Nova Scotia,NS,B0E,Unincorporated area,011K03,46.05136,-61.24561,Inverness,902,America/Halifax
11235,New Aberdeen,Nova Scotia,NS,B1A,Unincorporated area,011J04,46.21402,-59.96482,Cape Breton,902,America/Glace_Bay
11236,New Boston,Nova Scotia,NS,B1C,Unincorporated area,011F16,45.97120,-60.08761,Cape Breton,902,America/Glace_Bay
11237,New Britain,Nova Scotia,NS,B0M,Unincorporated area,021H08,45.45345,-64.03385,Colchester,902,America/Halifax
11238,Newburne,Nova Scotia,NS,B0R,Unincorporated area,021A10,44.58662,-64.59424,Lunenburg,902,America/Halifax
11239,New Campbellton,Nova Scotia,NS,B1X,Unincorporated area,011K08,46.29097,-60.43676,Victoria,902,America/Halifax
11240,New Canaan,Nova Scotia,NS,B0M,Unincorporated area,021H09,45.51392,-64.28336,Cumberland,902,America/Halifax
11241,New Canada,Nova Scotia,NS,B4V,Unincorporated area,021A07,44.47846,-64.68013,Lunenburg,902,America/Halifax
11242,New Chester,Nova Scotia,NS,B0J,Unincorporated area,011E01,45.03328,-62.21400,Guysborough,902,America/Halifax
11243,Newcomb Corner,Nova Scotia,NS,B0N,Unincorporated area,011E03,45.06860,-63.04239,Halifax,902,America/Halifax
11244,Newcombville,Nova Scotia,NS,B4V,Unincorporated area,021A07,44.37976,-64.62223,Lunenburg,902,America/Halifax
11245,New Cumberland,Nova Scotia,NS,B0R,Unincorporated area,021A08,44.28533,-64.44977,Lunenburg,902,America/Halifax
11246,New Dominion,Nova Scotia,NS,B1Y,Unincorporated area,011K08,46.25749,-60.40857,Cape Breton,902,America/Glace_Bay
11247,New Edinburgh,Nova Scotia,NS,B0W,Unincorporated area,021B08,44.43321,-66.01079,Digby,902,America/Halifax
11248,Newellton,Nova Scotia,NS,B0W,Unincorporated area,020P05,43.46833,-65.63353,Shelburne,902,America/Halifax
11249,New Elm,Nova Scotia,NS,B4V,Unincorporated area,021A07,44.40419,-64.82496,Lunenburg,902,America/Halifax
11250,New France,Nova Scotia,NS,B0H,Unincorporated area,011F12,45.55689,-61.72785,Antigonish,902,America/Halifax
11251,New France,Nova Scotia,NS,B0W,Unincorporated area,021A05,44.31611,-65.76852,Digby,902,America/Halifax
11252,New Gairloch,Nova Scotia,NS,B0K,Unincorporated area,011E07,45.48044,-62.83014,Pictou,902,America/Halifax
11253,New Germany,Nova Scotia,NS,B0R,Unincorporated area,021A10,44.54630,-64.72455,Lunenburg,902,America/Halifax
11254,New Glasgow,Nova Scotia,NS,B2H,Town,011E10,45.58933,-62.64479,Pictou,902,America/Halifax
11255,New Glen,Nova Scotia,NS,B0E,Unincorporated area,011K02,46.20965,-60.77005,Victoria,902,America/Halifax
11256,New Grafton,Nova Scotia,NS,B0T,Unincorporated area,021A06,44.41183,-65.18128,Queens,902,America/Halifax
11257,New Harbour,Nova Scotia,NS,B0H,Unincorporated area,011F03,45.16923,-61.45197,Guysborough,902,America/Halifax
11258,New Harbour,Nova Scotia,NS,B0J,Unincorporated area,021A08,44.47411,-64.08587,Lunenburg,902,America/Halifax
11259,New Harbour East,Nova Scotia,NS,B0H,Unincorporated area,011F03,45.19437,-61.47718,Guysborough,902,America/Halifax
11260,New Harbour West,Nova Scotia,NS,B0H,Unincorporated area,011F03,45.19624,-61.49483,Guysborough,902,America/Halifax
11261,New Harris Forks,Nova Scotia,NS,B1X,Unincorporated area,011K08,46.25767,-60.48275,Victoria,902,America/Halifax
11262,New Harris Settlement,Nova Scotia,NS,B0E,Unincorporated area,011K01,46.23993,-60.49822,Victoria,902,America/Halifax
11263,New Haven,Nova Scotia,NS,B0C,Unincorporated area,011K16,46.82128,-60.32218,Victoria,902,America/Halifax
11264,New Lairg,Nova Scotia,NS,B0K,Unincorporated area,011E07,45.45415,-62.81125,Pictou,902,America/Halifax
11265,New Minas,Nova Scotia,NS,B4N,Village,021H01,45.06786,-64.46023,Kings,902,America/Halifax
11266,Newport,Nova Scotia,NS,B0N,Unincorporated area,021H01,45.00563,-64.01326,Hants,902,America/Halifax
11267,Newport Corner,Nova Scotia,NS,B0N,Unincorporated area,011D13,44.96536,-63.97719,Hants,902,America/Halifax
11268,Newport Landing,Nova Scotia,NS,B0N,Unincorporated area,021H01,45.02034,-64.12871,Hants,902,America/Halifax
11269,Newport Station,Nova Scotia,NS,B0N,Unincorporated area,021A16,44.96334,-64.05677,Hants,902,America/Halifax
11270,New Prospect,Nova Scotia,NS,B0M,Unincorporated area,021H08,45.42632,-64.27266,Cumberland,902,America/Halifax
11271,New Ross,Nova Scotia,NS,B0J,Unincorporated area,021A09,44.73698,-64.45669,Lunenburg,902,America/Halifax
11272,New Russell,Nova Scotia,NS,B0J,Unincorporated area,021A16,44.76980,-64.42334,Lunenburg,902,America/Halifax
11273,New Salem,Nova Scotia,NS,B0M,Unincorporated area,021H07,45.42341,-64.78989,Cumberland,902,America/Halifax
11274,Newton Mills,Nova Scotia,NS,B0N,Unincorporated area,011E02,45.22653,-62.91651,Colchester,902,America/Halifax
11275,Newtonville,Nova Scotia,NS,B4P,Unincorporated area,021H01,45.04098,-64.38829,Kings,902,America/Halifax
11276,Newtown,Nova Scotia,NS,B2H,Unincorporated area,011E08,45.35955,-62.13627,Guysborough,902,America/Halifax
11277,Newtown,Nova Scotia,NS,B9A,Unincorporated area,011F11,45.66229,-61.41907,Inverness,902,America/Halifax
11278,New Truro Road,Nova Scotia,NS,B0K,Unincorporated area,011E11,45.66719,-63.28758,Colchester,902,America/Halifax
11279,New Tusket,Nova Scotia,NS,B0W,Unincorporated area,021A05,44.27839,-65.90386,Digby,902,America/Halifax
11280,New Victoria,Nova Scotia,NS,B1H,Unincorporated area,011K01,46.25367,-60.12781,Cape Breton,902,America/Glace_Bay
11281,New Waterford,Nova Scotia,NS,B1H,Unincorporated area,011K01,46.24876,-60.08566,Cape Breton,902,America/Glace_Bay
11282,New Yarmouth,Nova Scotia,NS,B0M,Unincorporated area,021H07,45.37199,-64.84079,Cumberland,902,America/Halifax
11283,Nicholsville,Nova Scotia,NS,B0P,Unincorporated area,021A15,44.97953,-64.80599,Kings,902,America/Halifax
11284,Nictaux,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.92654,-65.04826,Annapolis,902,America/Halifax
11285,Nictaux Falls,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.90549,-65.03102,Annapolis,902,America/Halifax
11286,Nictaux South,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.86495,-65.03491,Annapolis,902,America/Halifax
11287,Nictaux West,Nova Scotia,NS,B0S,Unincorporated area,021A14,44.90862,-65.07483,Annapolis,902,America/Halifax
11288,Nine Mile River,Nova Scotia,NS,B2S,Unincorporated area,011E04,45.04154,-63.57694,Hants,902,America/Halifax
11289,Nine Mile Woods,Nova Scotia,NS,B0S,Unincorporated area,021A11,44.50903,-65.26119,Annapolis,902,America/Halifax
11290,Nineveh,Nova Scotia,NS,B0E,Unincorporated area,011F15,45.95423,-60.97692,Victoria,902,America/Halifax
11291,Nineveh,Nova Scotia,NS,B0R,Unincorporated area,021A07,44.49333,-64.80435,Lunenburg,902,America/Halifax
11292,Noel,Nova Scotia,NS,B0N,Unincorporated area,011E05,45.29554,-63.74828,Hants,902,America/Halifax
11293,Noel Road,Nova Scotia,NS,B0N,Unincorporated area,011E04,45.20447,-63.73754,Hants,902,America/Halifax
11294,Noel Shore,Nova Scotia,NS,B0N,Unincorporated area,011E05,45.31083,-63.64742,Hants,902,America/Halifax
11295,North Ainslie,Nova Scotia,NS,B0E,Unincorporated area,011K03,46.18062,-61.18878,Inverness,902,America/Halifax
11296,North Alton,Nova Scotia,NS,B4N,Unincorporated area,021H02,45.05076,-64.52321,Kings,902,America/Halifax
11297,North Beaver Bank,Nova Scotia,NS,B4G,Unincorporated area,011D13,44.88685,-63.70396,Halifax,902,America/Halifax
11298,North Bloomfield,Nova Scotia,NS,B2H,Unincorporated area,011E09,45.50919,-62.44986,Pictou,902,America/Halifax
11299,North Brookfield,Nova Scotia,NS,B0T,Unincorporated area,021A07,44.40804,-64.95534,Queens,902,America/Halifax
11300,North Cape Highlands,Nova Scotia,NS,B0E,Unincorporated area,011K03,46.19021,-61.34347,Inverness,902,America/Halifax
11301,North Chegoggin,Nova Scotia,NS,B5A,Unincorporated area,020O16,43.88215,-66.12330,Yarmouth,902,America/Halifax
11302,North Earltown,Nova Scotia,NS,B0K,Unincorporated area,011E11,45.61858,-63.13665,Colchester,902,America/Halifax
11303,North East Harbour,Nova Scotia,NS,B0T,Unincorporated area,020P11,43.55156,-65.38623,Shelburne,902,America/Halifax
11304,Northeast Mabou,Nova Scotia,NS,B0E,Unincorporated area,011K03,46.09211,-61.40244,Inverness,902,America/Halifax
11305,North East Margaree,Nova Scotia,NS,B0E,Unincorporated area,011K06,46.32627,-61.00893,Inverness,902,America/Halifax
11306,North East Point,Nova Scotia,NS,B0W,Unincorporated area,020P12,43.50966,-65.60896,Shelburne,902,America/Halifax
11307,Northfield,Nova Scotia,NS,B0N,Unincorporated area,011E05,45.25349,-63.67638,Hants,902,America/Halifax
11308,Northfield,Nova Scotia,NS,B0T,Unincorporated area,021A06,44.46056,-65.14456,Annapolis,902,America/Halifax
11309,North Fourchu,Nova Scotia,NS,B2J,Unincorporated area,011F09,45.72377,-60.25296,Richmond,902,America/Halifax
11310,North Framboise,Nova Scotia,NS,B2J,Unincorporated area,011F09,45.74406,-60.37552,Richmond,902,America/Halifax
11311,North Glen,Nova Scotia,NS,B1K,Unincorporated area,011F16,45.84734,-60.49985,Cape Breton,902,America/Glace_Bay
11312,North Grand Pré,Nova Scotia,NS,B0P,Unincorporated area,021H01,45.13215,-64.31887,Kings,902,America/Halifax
11313,North Grant,Nova Scotia,NS,B2G,Unincorporated area,011E09,45.66654,-62.03438,Antigonish,902,America/Halifax
11314,North Greville,Nova Scotia,NS,B0M,Unincorporated area,021H07,45.47249,-64.58057,Cumberland,902,America/Halifax
11315,North Intervale,Nova Scotia,NS,B0H,Unincorporated area,011F05,45.48816,-61.65094,Guysborough,902,America/Halifax
11316,North Kemptville,Nova Scotia,NS,B0W,Unincorporated area,021A04,44.08782,-65.84091,Yarmouth,902,America/Halifax
11317,North Kentville,Nova Scotia,NS,B4N,Unincorporated area,021H02,45.09496,-64.49111,Kings,902,America/Halifax
11318,North Kingston,Nova Scotia,NS,B0P,Unincorporated area,021H02,45.01520,-64.95690,Kings,902,America/Halifax
11319,North Lakevale,Nova Scotia,NS,B2G,Unincorporated area,011F13,45.77785,-61.95515,Antigonish,902,America/Halifax
11320,North Lochaber,Nova Scotia,NS,B0H,Unincorporated area,011E08,45.46412,-62.01114,Antigonish,902,America/Halifax
11321,North Medford,Nova Scotia,NS,B0P,Unincorporated area,021H01,45.19220,-64.37061,Kings,902,America/Halifax
11322,North Middleboro,Nova Scotia,NS,B0K,Unincorporated area,011E13,45.77894,-63.57787,Cumberland,902,America/Halifax
11323,North Noel Road,Nova Scotia,NS,B0N,Unincorporated area,011E04,45.22840,-63.74610,Hants,902,America/Halifax
11324,North Ogden,Nova Scotia,NS,B0H,Unincorporated area,011F05,45.37275,-61.67382,Guysborough,902,America/Halifax
11325,Northport,Nova Scotia,NS,B0L,Unincorporated area,011E13,45.93149,-63.86434,Cumberland,902,America/Halifax
11326,North Preston,Nova Scotia,NS,B2Z,Unincorporated area,011D14,44.74618,-63.46453,Halifax,902,America/Halifax
11327,North Range,Nova Scotia,NS,B0W,Unincorporated area,021A12,44.50681,-65.83802,Digby,902,America/Halifax
11328,North River,Nova Scotia,NS,B0R,Unincorporated area,021A10,44.62054,-64.77033,Lunenburg,902,America/Halifax
11329,North River,Nova Scotia,NS,B6L,Unincorporated area,011E06,45.42485,-63.25376,Colchester,902,America/Halifax
11330,North River Bridge,Nova Scotia,NS,B0E,Unincorporated area,011K07,46.30671,-60.62364,Victoria,902,America/Halifax
11331,North River Centre,Nova Scotia,NS,B0E,Unincorporated area,011K07,46.29423,-60.61645,Victoria,902,America/Halifax
11332,North Riverside,Nova Scotia,NS,B0H,Unincorporated area,011F05,45.46061,-61.56511,Guysborough,902,America/Halifax
11333,North Salem,Nova Scotia,NS,B0N,Unincorporated area,011E03,45.14491,-63.46961,Hants,902,America/Halifax
11334,Norths Corner,Nova Scotia,NS,B0P,Unincorporated area,021H01,45.17952,-64.42678,Kings,902,America/Halifax
11335,North Shore,Nova Scotia,NS,B0C,Unincorporated area,011K08,46.40911,-60.48102,Victoria,902,America/Halifax
11336,North Shore,Nova Scotia,NS,B0K,Unincorporated area,011E14,45.79873,-63.37506,Cumberland,902,America/Halifax
11337,Northside East Bay,Nova Scotia,NS,B1J,Unincorporated area,011K01,46.00261,-60.44266,Cape Breton,902,America/Glace_Bay
